warehouse_id,name,city,state
aba1721a889e04decc910aa13b768ef4,aba1721a,sao paulo,SP
7238f877570096ae403c51898fa64566,7238f877,santana de parnaiba,SP
044668ccd5316b12a7cf0d54a156e3e9,044668cc,osasco,SP
643c01d7c56a724bec0454f4780e8a3e,643c01d7,joinville,SC
cab85505710c7cb9b720bceb52b01cee,cab85505,sao paulo,SP
312ba1d77e9c332ef21f9598b7f64cd7,312ba1d7,guarulhos,SP
8c3b533c63cca56240f94f1e3a6b18ef,8c3b533c,belo horizonte,MG
1fdc574883ef3b33ad41562d93f3a74a,1fdc5748,limeira,SP
9a03a4e9eb0b947652fae4f6121a3f5e,9a03a4e9,catanduva,SP
33cbda8716511e27e556dff9d8418bf2,33cbda87,blumenau,SC
6cd68b3ed6d59aaa9fece558ad360c0a,6cd68b3e,belo horizonte,MG
3df020b72d3d44b3af9d110fa3940b65,3df020b7,jales,SP
537eb890efff034a88679788b647c564,537eb890,rio de janeiro,RJ
89de2d6f23e9746ff309705b23581faa,89de2d6f,londrina,PR
c611f4ce9ce875bcc063fa97fd4d7d12,c611f4ce,atibaia,SP
4be2e7f96b4fd749d52dff41f80e39dd,4be2e7f9,rio branco,AC
3bfba5a77604f6dfae7e6dd7aaf65821,3bfba5a7,londrina,PR
48fb026ed7455a42f5d3e9390ed5088e,48fb026e,barra mansa,RJ
0d33a55da925bbf1ff02af5f6059fc7f,0d33a55d,sao paulo,SP
cea729054f157f5870bdd321a958d994,cea72905,sao paulo,SP
955fee9216a65b617aa5c0531780ce60,955fee92,sao paulo,SP
0f0c984a4a955310903b6b6008660bad,0f0c984a,franca,SP
f805b96fa705ba7995a221f1749dc141,f805b96f,maringa,PR
751bdc4d83a466c7206cd42e8f426b03,751bdc4d,ribeirao pires,SP
2f4b0d3b9634b647d4edee577d7ebb7e,2f4b0d3b,sao paulo,SP
ba5daa4041e1f15cdf34b76e3e18a450,ba5daa40,sao paulo,SP
6e386f64c84e482f0b9abf960797ee1b,6e386f64,sao paulo,SP
83c465a786b06574376909b35ef6752a,83c465a7,sao carlos,SP
d93b8458c6fe139d85cfa5eadbf55bd2,d93b8458,sao paulo,SP
71592660bbcb6a4664e97b6f8b68babc,71592660,sao jose do rio preto,SP
6a53b90c3ad9e0b56d9fe5c69165fff5,6a53b90c,curitiba,PR
38f276ca6e7cc95a6d1bb55ac9e5550f,38f276ca,marilia,SP
eae9af4811c294c56795d70e715b7337,eae9af48,sao paulo,SP
039b29ff3b3473435d0cd59040575de9,039b29ff,ribeirao pires,SP
ac51cac5e20d69ff485a54746488ef48,ac51cac5,ribeirao preto,SP
4221a7df464f1fe2955934e30ff3a5a1,4221a7df,bahia,BA
48e954b2da4f6a750c844173b347ed40,48e954b2,porto alegre,RS
fc4751cfe3b279c419615b9b00c1abb4,fc4751cf,londrina,PR
e1a210d482714ce337763a19aef94ba4,e1a210d4,cascavel,PR
085f6f7e049c996695fb2074fe38d45e,085f6f7e,taubate,SP
34675b28b826facfde119785bf287dc1,34675b28,cascavael,PR
7d7866a99a8656a42c7ff6352a433410,7d7866a9,sao paulo,SP
5a93f3ab0ef4c84ed5e1b5dbf23978bc,5a93f3ab,monteiro lobato,SP
64cc804291f90c81f02bfc2bb58ff55a,64cc8042,curitiba,PR
5f57db27027655e6c6a391601daa0258,5f57db27,viana,ES
e1b12447a7563944843191754aeb5562,e1b12447,guarulhos,SP
2f3d8b4c9e2ee165075331fea3f3095a,2f3d8b4c,sao jose,SC
1fe5540d7c1c37a595fefbacd5570d9e,1fe5540d,paraiba do sul,RJ
d3f39f05462b79a4562d35893a28f159,d3f39f05,mococa,SP
528ce32f560edd11add4169f6a5b65be,528ce32f,sao roque,SP
b86a47b3366e3b5424a7b225781f4908,b86a47b3,passos,MG
0176f73cc1195f367f7b32db1e5b3aa8,0176f73c,ibitinga,SP
01cf7e3d21494c41fb86034f2e714fa1,01cf7e3d,francisco beltrao,PR
ceaec5548eefc6e23e6607c5435102e7,ceaec554,sao paulo,SP
c8771b1a10bb99bb34d3c459c5cffb53,c8771b1a,tocantins,SP
2d42ebcda99fd55f6f4bc2f1ca035d50,2d42ebcd,uruacu,GO
e9bc59e7b60fc3063eb2290deda4cced,e9bc59e7,maringa,PR
13d95f0f6f73943d4ceffad0fc2cd32c,13d95f0f,goiania,GO
6f229cc508fc6915ed5c499efd93baa4,6f229cc5,rio de janeiro,RJ
83f2b4881141ce3fcd4e985125d3279e,83f2b488,ribeirao preto,SP
c8c1bea22194a4eefa2dc9a9fa89f536,c8c1bea2,porto belo,SC
b0b346d3a89f5eb4c2968af3f083cd43,b0b346d3,campinas,SP
a0415d9b25ede3c4b1e477e9916ffc03,a0415d9b,nova iguacu,RJ
3dfd3dc96f7f8598eca74e9ac8a2fa31,3dfd3dc9,sao paulo,SP
e5545d4d4473876ea78c5bcebca365c3,e5545d4d,marilia,SP
fa1a9dec3a9940c072684a46728bf1fc,fa1a9dec,icara,SC
6ddc28b61be28373b4503a1f61cf98a9,6ddc28b6,sao paulo,SP
c5ebe6598748b0aeaa61cfb820478b92,c5ebe659,lajeado,RS
5670f4db5b62c43d542e1b2d56b0cf7c,5670f4db,sao paulo,SP
e1c76f339ebd5460999f25a2aa8c92c5,e1c76f33,sao paulo,SP
cb8bcce248bb1fb274ba762d8b971456,cb8bcce2,santa rita do sapucai,MG
6524b847b982cd56bb5d4b02b776ee42,6524b847,campinas,SP
610f72e407cdd7caaa2f8167b0163fd8,610f72e4,sao paulo,SP
b6d44737c043328708f6749c2dbe50bd,b6d44737,santo andre,SP
972d0f9cf61b499a4812cf0bfa3ad3c4,972d0f9c,brusque,SC
8c91bfea4263b8fba54081460693e2a1,8c91bfea,horizontina,RS
38af8acfd46ac4a7bf754e8ca6736664,38af8acf,sao paulo,SP
d90fe2229fee1a5da999ccd0c06c1667,d90fe222,sao paulo,SP
75fdd0a732287f9497b179f6bd445d32,75fdd0a7,maua,SP
5b2e94f2c22b39ccc24d34ad0f669672,5b2e94f2,sao paulo,SP
9ac75591b69c3402684b6ce0310f22ee,9ac75591,sao paulo,SP
e5bd51692380fd8cabb19b756b95e714,e5bd5169,santo andre,SP
cfb1a033743668a192316f3c6d1d2671,cfb1a033,votorantim,SP
adcf50477d6a1f5d91bb9d54c4903cb5,adcf5047,claudio,MG
8476243f92442881ddd5b578975cf115,8476243f,campo bom,RS
f2336e113377dd21c744d9c4fc8293a9,f2336e11,sao paulo,SP
f25e239052084705e17a982bc600ab2a,f25e2390,sao paulo,SP
714b9a1332840f257b49f476bea4e341,714b9a13,monte alto,SP
89d9a386b0b6e5fc8403071b03f7206a,89d9a386,sao paulo,SP
bd15ee794d5e640d9dd71b665b2ab15b,bd15ee79,ribeirao preto,SP
f326006815956455b2859abd58fe7e39,f3260068,fernandopolis,SP
bac692d6c0ed08467878018e6cc9c26c,bac692d6,blumenau,SC
6a51fc556dab5f766ced6fbc860bc613,6a51fc55,marilia,SP
a90a5da8b09e44264a177c0374a5ac87,a90a5da8,ponta grossa,PR
ea6b12bf9ffe2bac34602ec631d97a47,ea6b12bf,guarulhos,SP
dc64d75cc406bb0697be983831430e60,dc64d75c,belo horizonte,MG
fa7ad8ae9bcb2c4493fdf38e96b1d74f,fa7ad8ae,pedreira,SP
d1ef48b38baca7e831711c4a0aeb398f,d1ef48b3,apucarana,PR
67e43d802fde8cfd3f9580124f8167d1,67e43d80,guarulhos,SP
f18112da765e0971ca5d510dec322bdd,f18112da,brusque,SC
259f7b5e6e482c230e5bfaa670b6bb8f,259f7b5e,poa,SP
dd7ddc04e1b6c2c614352b383efe2d36,dd7ddc04,sao paulo,SP
f457c46070d02cadd8a68551231220dd,f457c460,maringa,PR
5962468f885ea01a1b6a97a218797b0a,5962468f,curitiba,PR
1f50f920176fa81dab994f9023523100,1f50f920,sao jose do rio preto,SP
2b1a40c1daabc6ca280c4b815c101841,2b1a40c1,divinopolis,MG
26b482dccfa29bd2e40703ba45523702,26b482dc,santa barbara d´oeste,SP
f356c348fbc8df6a882823e21f5ce8b7,f356c348,canoas,RS
2ba91c7ad80ff88b23b7db823b43c233,2ba91c7a,itu,SP
3d0cd21d41671c46f82cd11176bf7277,3d0cd21d,joinville,SC
d93919c944be9cff128f6c9cb899eacb,d93919c9,mombuca,SP
f7ba60f8c3f99e7ee4042fdef03b70c4,f7ba60f8,sao bernardo do campo,SP
0ee4fb99ac55ffbbc98795aa01b7f8fa,0ee4fb99,santana de parnaiba,SP
c5f7e746b7e6d07def6c0dae9903279b,c5f7e746,curitiba,PR
2d20f1cd18725c91147da0791d498022,2d20f1cd,londrina,PR
002100f778ceb8431b7a1020ff7ab48f,002100f7,franca,SP
70f84699be677ec988d1fa824aef7d90,70f84699,sete lagoas,MG
5bc24d989e71e93c33e50a7782431b0e,5bc24d98,campo do meio,MG
36f98ad67cc981f50ce8aed093d5783c,36f98ad6,toledo,PR
70ee69419916dc13e3aed619061f996c,70ee6941,mogi das cruzes,SP
6eb94e1466490d327a09abf8f3552a50,6eb94e14,jundiai,SP
8ff1a9df749e454105c55cda13e79143,8ff1a9df,marilia,SP
c4fabeea6e569d42d02993bb1f4f1cbc,c4fabeea,fortaleza,CE
5236605f4d4b0b3e4df85b850393fca0,5236605f,sao paulo,SP
45c20d94d9171b0bcfab3c955e47d67b,45c20d94,cordeiropolis,SP
5bc237df65098fe211bb4818f4d26d78,5bc237df,uberlandia,MG
6a38087bc8ad4f89ff453561005f6dea,6a38087b,anapolis,GO
4e5725ba188db8252977a4f0227bd462,4e5725ba,ribeirao preto,SP
e4f121bf6ef8b9a1d4d3e65dd0473fab,e4f121bf,sao jose do rio preto,SP
eebb3372362aa9a46975164bed19a7e7,eebb3372,sao paulo,SP
2ec6e37d992a95eaddb3369dcbcc76d9,2ec6e37d,porto alegre,RS
f84a00e60c73a49e7e851c9bdca3a5bb,f84a00e6,rio de janeiro,RJ
e5a38146df062edaf55c38afa99e42dc,e5a38146,sao paulo,SP
80cfd480be3eb6d6267139f5cb793555,80cfd480,sao paulo,SP
62c50c1af4dfdc4149d25c5222043d39,62c50c1a,sao paulo,SP
4de6e4ba574aa9dfdc824bc44dc47fdd,4de6e4ba,colombo,PR
6548c2550b6e2d8f18053216e1c7b6f3,6548c255,diadema,SP
f45122a9ab94eb4f3f8953578bc0c560,f45122a9,piracicaba,SP
7901646fdd36a55f564ffaf2dbccaaf7,7901646f,rio de janeiro,RJ
6481e96574816ead57975da2c0f6d80d,6481e965,sorocaba,SP
e8dba4d70f7f2b20e775d09cae01142d,e8dba4d7,santa barbara d oeste,SP
13e85aac53340018b40c2af68001b7e0,13e85aac,pedreira,SP
b6dc74ed30f124f95227bed4e43a3bed,b6dc74ed,arapongas,PR
48436dade18ac8b2bce089ec2a041202,48436dad,volta redonda,SP
f5f2ab9bdb6b30c14c61be68c5ed37da,f5f2ab9b,porto ferreira,SP
8ed8ea9a57c862f2c18c2fe41f601d56,8ed8ea9a,blumenau,SC
c76d418370990614e89e956c7a7567d9,c76d4183,taboao da serra,SP
ceb7b4fb9401cd378de7886317ad1b47,ceb7b4fb,04482255,RJ
ea846a0e7ad98a741783e886d89dfa44,ea846a0e,aracatuba,SP
2c54051840f19eca309a5423cf22df36,2c540518,curitiba,PR
ee27a8f15b1dded4d213a468ba4eb391,ee27a8f1,goiania,GO
69b5eaa096c3f9d1e5c398c597f567d6,69b5eaa0,birigui,SP
5b92bfa4120daa27c574daa2e386c693,5b92bfa4,sorocaba,SP
1554a68530182680ad5c8b042c3ab563,1554a685,monte siao,MG
fc38b5dceee1a730fad8853453437fbd,fc38b5dc,campinas,SP
152ee17e4c8aaf53dac99f3462e4999b,152ee17e,garuva,SC
fac35d150712afb921ec59ac5f39bb11,fac35d15,bonfinopolis de minas,MG
04aa0a1c5ce6b222003403a3e11c3cc0,04aa0a1c,cosmopolis,SP
ede0c03645598cdfc63ca8237acbe73d,ede0c036,ribeirao preto,SP
1e47defeeadeca0e9a18fa5a9311e735,1e47defe,catanduva,SP
a7b7354cc588f7566a848bcbb1ce3d96,a7b7354c,sao paulo,SP
ef0ace09169ac090589d85746e3e036f,ef0ace09,sao goncalo,RJ
a7dc4098e4da6e41b426269d12ae7e91,a7dc4098,sao paulo,SP
918717417d88a9f9ae9735567e6c7682,91871741,sao paulo,SP
26f6b7ab07be3e9e69ce82a6552efc19,26f6b7ab,rio de janeiro,RJ
cad9969167c09b48ae6f1d123f7fa68d,cad99691,pocos de caldas,MG
7c4adcc13272c0e26fa23aac642adb7b,7c4adcc1,sao goncalo,RJ
f19516b9ff26bfeb091b30108db4ddbd,f19516b9,artur nogueira,SP
ed8cb7b190ceb6067227478e48cf8dde,ed8cb7b1,santos,SP
97e50a621f8e801f4baf69e08687c192,97e50a62,sao paulo,SP
562f8cfc51f265411f487d07e9c40e7f,562f8cfc,belo horizonte,MG
a21c11ec5c3f03e7cc9f9203bff9e1c6,a21c11ec,santana de parnaiba,SP
97e4a63591ca439a2b8b7efd20e6e19e,97e4a635,rio de janeiro,RJ
07017df32dc5f2f1d2801e579548d620,07017df3,joao pessoa,PB
52092ddbd3a58c450a4459bf051b2287,52092ddb,dois corregos,SP
1a8e2d9c38b84a9702ac7922924b0573,1a8e2d9c,araquari,SC
f1198c871e0171278b63f40d112caeec,f1198c87,sao paulo,SP
87142160b41353c4e5fca2360caf6f92,87142160,porto alegre,RS
a0e19590a0923cdd0614ea9427713ced,a0e19590,sao jose dos pinhais,PR
289cdb325fb7e7f891c38608bf9e0962,289cdb32,belo horizonte,SP
11305281b50fff20ae8bb473f8e11876,11305281,uba,MG
723a46b89fd5c3ed78ccdf039e33ac63,723a46b8,"novo hamburgo, rio grande do sul, brasil",RS
d9b00a97818674c7f8d8b1ef0e689679,d9b00a97,ponta grossa,PR
9d681c7e12db302cb261e721040dde65,9d681c7e,curitiba,PR
c7bb64409aa480bb7d0335faaaf3d242,c7bb6440,joinville,SC
bb7ad8a45c027be8ab075b8e465f8ca0,bb7ad8a4,floranopolis,SC
8a207b6080964f3c1fc9d35bd6096ba4,8a207b60,jaci,SP
fa1c13f2614d7b5c4749cbc52fecda94,fa1c13f2,sumare,SP
bf100ecb7997df312b285358fb32f92c,bf100ecb,sao jose dos pinhais,PR
3504c0cb71d7fa48d967e0e4c94d59d9,3504c0cb,maua,SP
164a5a8794e6d42e14f55e447b12a3bc,164a5a87,guaira,PR
de09d00cfc265b8804c7df34075a68fa,de09d00c,sao paulo,SP
638cba8be1fb599bbb76fd6948351eb3,638cba8b,sao jose dos campos,SP
2f73e04d12cdf0c945ded66bb3fcf6c7,2f73e04d,cachoeiro de itapemirim,ES
fbc14c0cf93505ef89f64665ffa4a7b5,fbc14c0c,serrana,SP
c3ee2331a724e6fc02c4b698b57a73f3,c3ee2331,sao paulo,SP
e9874ae10b2d60d43917b6bbfa13a599,e9874ae1,rolandia,PR
df47da4ae86fa4db890d05aaf24e21d8,df47da4a,sao paulo,SP
ddd51ae8cda92f3995a51fc0f0f3eec7,ddd51ae8,rio de janeiro,RJ
e644cbadf7eeb30d0d29f335ce7d52ec,e644cbad,sao paulo,SP
2bdb95a56a36ebbc6640337ac5eac174,2bdb95a5,sao paulo,SP
34d1ca11b242c0fee2c834ae8d788566,34d1ca11,congonhas,MG
324583d68897f5ddbaf38f6248322176,324583d6,sao jose do rio preto,SP
96493fab2fbb13a14d0c0e8772eef5c3,96493fab,sao paulo,SP
d4ffeb15b67e81ff9af2b4252d99fb7e,d4ffeb15,atibaia,SP
b5d034ac251546e25afe9067f05c1539,b5d034ac,itapecerica da serra,SP
8a1ff5c35f6595a73fef4c7b96e4908a,8a1ff5c3,sao  jose dos pinhais,PR
a150c540f572d0fb53992264bc5c10b5,a150c540,sorocaba,SP
7c1fea10b5b006671d608b1d7c446ec4,7c1fea10,boituva,SP
b6e1504972665f739dec4facb9943775,b6e15049,piracicaba,SP
f76a3b1349b6df1ee875d1f3fa4340f0,f76a3b13,sao paulo,SP
99eaacc9e6046db1c82b163c5f84869f,99eaacc9,franca,SP
8603f0038fe0e52fedd3382d266723de,8603f003,garopaba,SC
d98eec89afa3380e14463da2aabaea72,d98eec89,porto alegre,RS
ab75b89cc49c9ab3160d0c91565a442a,ab75b89c,tupa,SP
08084d990eb3f53af056ccbc1730c8a7,08084d99,sao paulo,SP
d85efbc8eff2b7adf524e2820569adc8,d85efbc8,sao paulo,SP
23613d49c3ac2bd302259e55c06c050c,23613d49,porto ferreira,SP
87d3c3aeb3ead335511b3ce315eb341e,87d3c3ae,sao paulo,SP
93b9a99027bd8bd6af682aff18dd19bf,93b9a990,mairipora,SP
0bf0150d5b9d60d9cd2906003332f085,0bf0150d,sao paulo,SP
7ecef8194babfec876ca720714327841,7ecef819,campinas,SP
87b4428a334b8f676fd9a7f3bf544fb5,87b4428a,guaimbe,SP
30829ded4523ab9224b93bc49a62c95f,30829ded,parai,RS
dcb7367a92f5ffb89f1e2152ed260285,dcb7367a,osvaldo cruz,SP
513a54369b6a8a6602fcb0e129c6d78d,513a5436,sao bernardo do campo,SP
5075aaa8404020ae6aa8bf4792099b41,5075aaa8,pocos de caldas,MG
d354c38a7182125a748cb10474fe963b,d354c38a,aperibe,RJ
4be9ae93c4fc0f41713d71a4194ee1b3,4be9ae93,divinopolis,MG
e0487761face83d64fcada2408959a36,e0487761,sao paulo,SP
9996ae921c50e8dff411ac69c0b4bb8b,9996ae92,tupa,SP
c3cfdc648177fdbbbb35635a37472c53,c3cfdc64,curitiba,PR
c8cc60ffd415254af5d9b9f34f32c369,c8cc60ff,sorocaba,SP
1ce3ae5a399804d1a87e706f8a813c3e,1ce3ae5a,jaguaruna,SC
5f26c1408a65b42a7224cd463bdf3292,5f26c140,arapongas,PR
e59e575a175fadcadf8479e191770425,e59e575a,nova iguacu,RJ
2138ccb85b11a4ec1e37afbd1c8eda1f,2138ccb8,sao paulo,SP
83d458c0d6d4f94295d63f091460bd60,83d458c0,vila velha,SP
ef30892870c278497523264be1be2241,ef308928,araraquara,SP
d5b9a084373da994a6e37f732169a853,d5b9a084,santo andre,SP
e9c2dc0dd4ac38448289be644ac94f42,e9c2dc0d,joinville,SC
fe87f472055fbcf1d7e691c00b1560dc,fe87f472,campinas,SP
5a32c398a06c345440bf2a683b017ad3,5a32c398,rio de janeiro,RJ
f46490624488d3ff7ce78613913a7711,f4649062,guarulhos,SP
4d0041cdbe51b4617d95c70b19decc74,4d0041cd,juiz de fora,MG
db46ca7bce82b11f7e247539271fc390,db46ca7b,rio de janeiro,RJ
ad420dd0c4f92f8af951ac24b86d0cf5,ad420dd0,fronteira,MG
e8b4225284fbb02d16f200513f1f395d,e8b42252,novo horizonte,SP
f61c63d13f7cd800549d5acdd390ae72,f61c63d1,pilar do sul,SP
054694fa03fe82cec4b7551487331d74,054694fa,itajobi,SP
dc50afafdfa325eadc890c7fa42a8f4e,dc50afaf,maringa,PR
376d67b61dce0c990155286e7ae486a4,376d67b6,sao paulo,SP
7994b065a7ffb14e71c6312cf87b9de2,7994b065,cariacica / es,ES
a9415cf907dfa12f9ed18693244f5329,a9415cf9,prados,MG
b7d5b4b87af9d42b601865d3f3810bff,b7d5b4b8,florianopolis,SC
7315baebc0572ff220d226283dc66728,7315baeb,sao carlos,SP
4125d9385a25e82d2f72d3a0fd55bc3f,4125d938,santos,SP
c8b0e2b0a7095e5d8219575d5e7e1181,c8b0e2b0,itaquaquecetuba,SP
38102b031c2a15e54623d711bfc753d3,38102b03,mucambo,CE
160e4f13fd3a64b1b86807be88b5ffb0,160e4f13,colombo,PR
8ccf3cf69651cc1d8a02c8bfaf3b8568,8ccf3cf6,rio claro,SP
391fc6631aebcf3004804e51b40bcf1e,391fc663,ibitinga,SP
33cbbec1e7e1044aaf11d152172c776f,33cbbec1,bento goncalves,RS
da03c298e3999e9d828591fc2179d109,da03c298,sao paulo,SP
49383af7ab774e4e8f3000f49c83dc4b,49383af7,taubate,SP
8a2d12a90e92f012ce5226fc6592b653,8a2d12a9,curitiba,PR
52956b80ae65fda598f06f6b9943e7a9,52956b80,maringa,PR
762ed976527cddf02787edba70fffa2a,762ed976,londrina,PR
7994081388d55b9cf976c050653dd359,79940813,sao paulo,SP
585175ec331ea177fa47199e39a6170a,585175ec,montes claros,MG
e59aa562b9f8076dd550fcddf0e73491,e59aa562,curitiba,PR
e84ad2127668df3aafc6b73531a0beb8,e84ad212,sao paulo,SP
1a6245add4353f18ed55138808906979,1a6245ad,sao bernardo do campo,SP
e9779976487b77c6d4ac45f75ec7afe9,e9779976,praia grande,SP
6b90f847357d8981edd79a1eb1bf0acb,6b90f847,guarulhos,SP
48328ec9a579151d9cc6a86d4a59336c,48328ec9,canoas,RS
73a63f72308aa20a46f4b1632018f196,73a63f72,curitiba,PR
f62d7bb4a613ec758a03342d46b580b2,f62d7bb4,vicosa,MG
252e76235acb79183cfca6e34f13337d,252e7623,campinas,SP
7c5b05cbdb5542049f38d90d7815b97d,7c5b05cb,sao paulo,SP
db4350fd57ae30082dec7acbaacc17f9,db4350fd,sao paulo,SP
845e8036c3f7bf62099352f5ed910240,845e8036,rio de janeiro,RJ
712efd3b68f9686dc856b84abd0f21ae,712efd3b,curitiba,PR
3364a91ec4d56c98e44174de954b94f6,3364a91e,porto velho,RO
b00af24704019bd2e1b335e70ad11f7c,b00af247,salvador,BA
4324dd16853115efb0fd9d0d131ba6f4,4324dd16,sao jose do rio pardo,SP
0a198e95d32b1be2da9424c962a6ebfa,0a198e95,contagem,MG
d1a1b40ec554c593a1a99366746289dd,d1a1b40e,pato branco,PR
55a5b51f93f2b70ea513f5a047b0262a,55a5b51f,sao joao del rei,MG
6426d21aca402a131fc0a5d0960a3c90,6426d21a,ribeirao preto,SP
8a432f4e5b471f8da497d7dc517666e2,8a432f4e,presidente prudente,SP
da3fede3469bf49b7293ce3fc45b294d,da3fede3,mogi das cruzes,SP
c092292535a57dacd95a8765f5518f87,c0922925,paracambi,RJ
20a8b0dc55da94fe74d112082427c84f,20a8b0dc,itu,SP
bfd27a966d91cfaafdb25d076585f0da,bfd27a96,serra negra,SP
fadb07c842a2aef5d5a676b85f220e71,fadb07c8,sao jose do rio preto,SP
6b15924333bd1a741595fe981ea04822,6b159243,sao caetano do sul,SP
1c83418358f249c9d6affa52d579db0e,1c834183,sao paulo,SP
04e38a233f726ef161074ab1c9b0399a,04e38a23,sao paulo,SP
1b4b28463457a256e9a784ebe2a8f630,1b4b2846,piracicaba,SP
db7ed69a53aa9fb1c01930ba54a88bbe,db7ed69a,jaguariuna,SP
f664f98bfda2eaf266a23ff144e7a872,f664f98b,sao paulo,SP
7ade73f1b9b4e965f9009a4c3a7e2c15,7ade73f1,bauru,SP
a369d693961cb93b61ca2cc518872a85,a369d693,sao jose do rio preto,SP
fb8904a8ea99f8831b64ce27db2c1765,fb8904a8,sao caetano do sul,SP
2ef086a599b597572aca4433b7ed6b3d,2ef086a5,jaragua do sul,SC
134285d1f41da5c13a756ee8142c8a4e,134285d1,sao paulo,SP
9ed65337433adfbedefd23dd76eaa494,9ed65337,sao paulo,SP
aec99834ab5d38ead22766ada8497e87,aec99834,colombo,PR
b8578d2d823bd8e251f6fdd02b40902d,b8578d2d,blumenau,SC
d9d43faf741ceaa8da52fdbb81d9e0e3,d9d43faf,juiz de fora,SP
964ff64dc05b13811c6d0f41e0aa5f6b,964ff64d,sao paulo,SP
96e5dc09087bad639b4ee193104ec2e5,96e5dc09,bom jardim,RJ
24c1de8d9551c0b4fbc53317d53efda8,24c1de8d,serra redonda,PB
0336182e1b3e92f029d5354832045fdf,0336182e,ibitinga,SP
c03121937e54a93fcc1825c3098bbb6e,c0312193,curitiba,PR
b87a7ea0c30fad2dd6781b74a0064859,b87a7ea0,sao paulo,SP
84c945f15571830c1a91a33978e94009,84c945f1,sao paulo,SP
2d378dbb39815785238c0139c7647fb7,2d378dbb,sao francisco do sul,SC
0b0ddbc7b9d9584f442c7ac92b0ff6c9,0b0ddbc7,guarulhos,SP
51209b446b2073894bdc0face6c73ffc,51209b44,vila velha,ES
5996cddab893a4652a15592fb58ab8db,5996cdda,presidente prudente,SP
aa8af66c623d7d544dfe4bb85b5ebe3b,aa8af66c,betim,MG
1690cada046eb7e92c12f98b1f8a8167,1690cada,sao paulo,SP
385799a1cddbd26dfeb9157356a42282,385799a1,sao paulo,SP
42b729f859728f5079499127a9c2ef37,42b729f8,sao paulo,SP
556a6409838156ea299c9d1f9e2dde43,556a6409,curitiba,PR
179d859f51292aac5c10806a356f7af9,179d859f,ribeirao pires,SP
934ed5cd1b9c1c7382d0a94a94b9e639,934ed5cd,curitiba,PR
be3b4b0f050a6aa1b2d901c4b77e979f,be3b4b0f,imbituva,PR
6806dad1da97bfb5a9038eac6881f706,6806dad1,guaratuba,PR
94231344608e603693b0a8891143f65d,94231344,porto alegre,SP
446cc09cdbb130904da114e807dbec40,446cc09c,sao paulo,SP
47efca563408aae19bb7206c2d969ea9,47efca56,teresina,PI
00ab3eff1b5192e5f1a63bcecfee11c8,00ab3eff,sao paulo,SP
71271995e85f5b8530be99ed54a91b89,71271995,porto alegre,RS
a435b009cd956ea60748b5cfbddf2e24,a435b009,franca,SP
11938fcc75f6902fea1d0a6f72b54a57,11938fcc,sao miguel d'oeste,SC
9b76ad3d04236f76bc71c59470305e13,9b76ad3d,boituva,SP
d7ab82074b5f1dfba46db123df101bff,d7ab8207,atibaia,SP
9c0e69c7bf2619675bbadf47b43f655a,9c0e69c7,sao jose dos campos,SP
94d76e96eedd976258cd3278ce56d5f2,94d76e96,sao roque,SP
52f976b17ea7f2f087f56dcc419328f6,52f976b1,california,PR
4e326052e5dbba8adcd512f3450a307e,4e326052,sao paulo,SP
3586b8580d9c917874e053a1bb37b5ff,3586b858,araraquara,SP
6edacfd9f9074789dad6d62ba7950b9c,6edacfd9,guarulhos,SP
52831e5990d0771cb4951d6f12928167,52831e59,tupa,SP
9e7c5f4d7770eab65738cca38f9efccf,9e7c5f4d,sao paulo,SP
4677a5437afda5fa7140b927b07be1cc,4677a543,japira,PR
3e8bd881d92466e63ba9e3e809cd3c50,3e8bd881,rio de janeiro,RJ
4a1917ef994878940e1fb03eeb787ad7,4a1917ef,brasilia,DF
334cab711dee080b079fa5779b584783,334cab71,santo andre,SP
9dd59e43f0c9f0553244e8f9c2fb247e,9dd59e43,foz do iguacu,PR
ccf8813e5a7d6c84d865cd38bfc2b130,ccf8813e,taubate,SP
8d956fec2e4337affcb520f56fd8cbfd,8d956fec,sao bernardo do campo,SP
e5a3438891c0bfdb9394643f95273d8e,e5a34388,limeira,SP
f9f68daa2af419d38f745478bcb3da1a,f9f68daa,sumare,SP
138dbe45fc62f1e244378131a6801526,138dbe45,sao paulo,SP
5058e8c1e82653974541e83690655b4a,5058e8c1,itaquaquecetuba,SP
cd2169d9f31ff6fbb9ca3373b0c9e354,cd2169d9,nova friburgo,RJ
15aec03fe4cf30dfa574cf550f5ff5ff,15aec03f,rio de janeiro,RJ
9674754b5a0cb32b638cec001178f799,9674754b,sao paulo,SP
c161d1327ebc3a156c09582ab2f59f6c,c161d132,sao paulo,SP
4d232b78ab7ef10393dc3807d827bc0d,4d232b78,belo horizonte,MG
23ff42c4bf1f8f16cddb19d8b972974a,23ff42c4,itau de minas,MG
d3dcf0604eabf0224fbd5948b5e02f69,d3dcf060,sao paulo,SP
49067458c68f7701fd334ce326accbe0,49067458,juiz de fora,MG
dfa0c4c6229ab200a4a1336b4d7128ff,dfa0c4c6,florianopolis,SC
35281d148dcf7134bae913c57db4e6da,35281d14,sao paulo,SP
76833248bbc0e65a0293ec62023e4396,76833248,birigui,SP
48e5ee06fb2dc74df1c711a9b6dfac2a,48e5ee06,oliveira,MG
2cb6eb1b7185064167657fa09f541105,2cb6eb1b,sabara,MG
