product_id,sku,category,unit_cost,unit_price
659ad89a496494282d5dc1af1428c582,659ad89a,bed_bath_table,82.42,117.74499999999999
e2e921d1e2a5acc453c66618a9261b47,e2e921d1,stationery,87.43,124.9
ea73128566d1b082e5101ce46f8107c7,ea731285,furniture_decor,97.93,139.9
90f83991bae254d0fd02bdddaa20b340,90f83991,furniture_decor,97.93,139.9
b3cd491b3a347c8becc23fa5515440f9,b3cd491b,housewares,101.5,145.0
2ec5162658b1b4db8fc79e9fc88a0b1f,2ec51626,garden_tools,699.93,999.9
3b40b07af370eaeb124725c4c70ed73a,3b40b07a,bed_bath_table,96.95,138.5
518461aa554cd12890fa4baedfc868dc,518461aa,toys,80.11,114.45
79f6572780845bf4fa186acf04e4f67a,79f65727,housewares,19.53,27.9
9eec04a029e2b9372276f3748011b493,9eec04a0,health_beauty,52.68,75.25
d58fee6a26472392dc2450375c7f935a,d58fee6a,furniture_decor,34.36,49.09
e8ac63e69971f9cf0bd7a7f78b8841ab,e8ac63e6,watches_gifts,139.3,199.0
1f8fc2e117826028a2f1ad01a8638d62,1f8fc2e1,housewares,349.93,499.9
7bbe91ccbf899dc40a38d012a4dc411f,7bbe91cc,small_appliances,131.88,188.4
8f6387569fb290305759ad8221abc957,8f638756,construction_tools_construction,11.18,15.97
aa42f2680f5e6e56c11150b064101e2e,aa42f268,housewares,67.02,95.74
8994237d820597beb5dc3cd977f6bbd5,8994237d,baby,335.3,479.0
c1b63d4c57e9d56a827fdb72afeaa246,c1b63d4c,housewares,23.03,32.9
f72ddd64b808244cb34e9e02e9bd92fb,f72ddd64,auto,153.93,219.9
ef703385b2707af7f9af3e185679811c,ef703385,bed_bath_table,53.9,77.0
d338b69b9fffb4c3bd206b5350406873,d338b69b,housewares,12.77,18.25
5e26cbd45b83e411e82e3a8cafa8d951,5e26cbd4,baby,76.93,109.9
0748ca850e6e0ac086799ba43d270d3b,0748ca85,auto,80.74,115.35
f24bb438da3185d5fd5a19e4d7433827,f24bb438,musical_instruments,440.93,629.9
ca3d7d7b66676d1731e2fe13b5243c43,ca3d7d7b,cool_stuff,349.93,499.9
a2c98a9d7f6f4906717d7994e8a32e7b,a2c98a9d,housewares,55.93,79.9
451f6a5c5b15c9c5819256be358df9f0,451f6a5c,housewares,24.5,35.0
b47f7c9903cbd0bed2968a1b4cd21ed6,b47f7c99,garden_tools,69.99,99.99
96b0a882d11b17ce51238420ec63e3a1,96b0a882,bed_bath_table,38.43,54.9
f26e831dd6a085fbe6c442ba3efb970f,f26e831d,furniture_decor,39.2,56.0
1fc06ef354abfb79af03e2ac29577b03,1fc06ef3,stationery,48.3,69.0
c4787eeb6ad12f7e301f8a9349404443,c4787eeb,computers_accessories,129.35,184.79
6fb016838aaad4bf1ad6999980e1c2ef,6fb01683,electronics,12.52,17.89
6d1c8953d76a10ae638ccf223406c7e8,6d1c8953,stationery,199.5,285.0
9fc96a5f44c80640e0ad172c9ff13703,9fc96a5f,sports_leisure,233.1,333.0
4e6506f33f7d3a6b813c618ccedb8270,4e6506f3,toys,20.99,29.99
9e164b4afdecc7c67fb9b6f12c104e21,9e164b4a,sports_leisure,44.8,64.0
32fe2e14dc21d43b5b9bf110de7d3a4a,32fe2e14,health_beauty,26.6,38.0
1574ed2c73e4465c572f68dd77528203,1574ed2c,unknown,279.93,399.9
4d9e8a6d8d07e4f47e093b8c2999ae01,4d9e8a6d,electronics,27.29,38.99
b8983274d38e4c05381bc3c80af2ad2e,b8983274,sports_leisure,38.43,54.9
3ecdca110c08b28987d694dc625bea20,3ecdca11,bed_bath_table,55.3,79.0
30d1842be9c62546d3fb853119602ac2,30d1842b,home_appliances_2,126.0,180.0
831870523df81c6ec172475d41509880,83187052,perfumery,20.93,29.9
49484d56efdb9b218cbb9f96a117ffd2,49484d56,health_beauty,62.99,89.99
ada800a927673ac73cdfbbd2c832331b,ada800a9,housewares,41.02,58.6
5264cb4a58b418d789758d2f82913ca2,5264cb4a,bed_bath_table,38.5,55.0
ec7dad92a5f70cbc21297b16d7a2be96,ec7dad92,bed_bath_table,62.3,89.0
a925c2de748323d87a9a854884672e03,a925c2de,housewares,13.93,19.9
746c966d44ff02686cb380876c74a079,746c966d,auto,41.93,59.9
91ebe9416c3c012500b800bd56e5f836,91ebe941,furniture_decor,69.93,99.9
28e5952cd1bf2d11f282fe5ab0c1e733,28e5952c,garden_tools,319.9,457.0
283dc451ad3918badb976d56ff887289,283dc451,bed_bath_table,62.93,89.9
1da0fbb35cfdc9fcb6d48dfddca69513,1da0fbb3,sports_leisure,12.6,18.0
a0a6b0afd47416d62bb25892c68b6296,a0a6b0af,garden_tools,43.68,62.4
484cd384cbaef07d790fa5b3747269da,484cd384,health_beauty,22.4,32.0
ad548cefdd8ba3faa511884b1c8a0788,ad548cef,drinks,13.61,19.45
b1155d555059310e04305e94fcd42746,b1155d55,industry_commerce_and_business,77.0,110.0
3c12d600fecb7aab3c4e4cd7755f1de3,3c12d600,auto,62.93,89.9
e453ac0b522a20f7d08bb343b7753482,e453ac0b,telephony,17.49,24.99
2d58f9383bf9170598663ad36c0859a2,2d58f938,furniture_decor,90.16,128.8
75a5a551d4df33f03926c6ebb48e64af,75a5a551,toys,55.93,79.9
45448d98662daee2e5ee969475a90826,45448d98,books_general_interest,93.73,133.9
7bfc5364656fdd3296de69d274b5ff07,7bfc5364,sports_leisure,27.93,39.9
86304b9e4529f2686bc91f37c6392801,86304b9e,bed_bath_table,76.3,109.0
1a8aea590bd168ec134d9f19ae6d78ee,1a8aea59,office_furniture,209.93,299.9
002af88741ba70c7b5cf4e4a0ad7ef85,002af887,cool_stuff,27.3,39.0
ca38c039b717207dec906f4fa9a21db7,ca38c039,health_beauty,130.9,187.0
1fafb4fdc8f7b3d202cb39f1218934e7,1fafb4fd,computers_accessories,11.13,15.9
320e20e13905991b0d83e8f181fcc196,320e20e1,furniture_decor,27.99,39.99
68fe8893052a044100e60cd0c8c6b274,68fe8893,computers_accessories,525.35,750.5
337a76815f8f765a51535e787101c8fa,337a7681,bed_bath_table,104.93,149.9
d316be2b41acc6a122548a0d08570ca6,d316be2b,home_construction,296.94,424.2
cb6c1c21ebc9c153a7baf319c515657a,cb6c1c21,computers_accessories,22.33,31.9
156929d95f2ef8373a04db2cb82bc3e1,156929d9,fashion_bags_accessories,41.93,59.9
53a0052cf484bbda6ee2de455d79ce9f,53a0052c,bed_bath_table,24.6,35.15
40749a37d68c1827c0ccd1844e9e3c8f,40749a37,telephony,13.96,19.95
a3126b78e50cb94ff1a2826837bc6877,a3126b78,furniture_decor,62.93,89.9
daa3da30305b9336cef3c41816ff74a8,daa3da30,auto,153.99,219.99
920bf581fe574693cfaa6ed89a4037be,920bf581,watches_gifts,73.28,104.69
6eb364d89e0060b1e8941218b5390416,6eb364d8,electronics,8.33,11.9
cf944645d4ff2a3eed3ae17f641ea861,cf944645,fashion_underwear_beach,34.93,49.9
1cb7476fb94699f09e7efa70f8ea659c,1cb7476f,housewares,4.2,6.0
38faaf77a4cd4dfb50ea8512e66285b0,38faaf77,watches_gifts,482.99,689.99
dd6d43bda53615e4256be41869079f9a,dd6d43bd,computers_accessories,25.2,36.0
0b63f1722fa0d70cbe07b4ef00a5a544,0b63f172,sports_leisure,66.22,94.6
c50663262403f916d58303c231e7ed3a,c5066326,furniture_decor,51.34,73.35
05555b7712bfdb1c0809b44166e33a25,05555b77,toys,90.3,129.0
d44044e34c071272f708ec2e6fa3ddfe,d44044e3,auto,209.3,299.0
a6b5c06253205267d5a66952a4524a83,a6b5c062,garden_tools,563.5,805.0
0bbb557651f08b3c732d9836de4d0bc3,0bbb5576,market_place,40.59,57.99
ea2012e0b6ae52438a98f2c18108beed,ea2012e0,health_beauty,111.93,159.9
b5425c2d45ee77117cf4c0305b97048d,b5425c2d,housewares,12.77,18.25
28779f909a42ab24127dd742496e00f8,28779f90,computers_accessories,10.5,15.0
9759a740aa84f55b71c0c8c306a80737,9759a740,health_beauty,11.9,17.0
70c88258b8fd97e776fb7f57022427bc,70c88258,bed_bath_table,125.93,179.9
ba9265216c522801fe15027496aade98,ba926521,auto,41.93,59.9
a437d4e13afed02d510ea08321cdc5b7,a437d4e1,watches_gifts,121.8,174.0
cd0efbe03468ba1f0f33c664b53747a9,cd0efbe0,sports_leisure,12.13,17.33
755d50f7034720815db9431dc2f1cb27,755d50f7,garden_tools,9.8,14.0
00de606a5dda99c2499f94ef18282977,00de606a,auto,83.16,118.8
6b90709b6db8b6076b0b0c71cc70d06b,6b90709b,fashion_bags_accessories,20.99,29.99
1f1354b0aa934e7ad75546467a6d028b,1f1354b0,furniture_decor,13.93,19.9
9c1f132d460c48b30f756f3585d4a894,9c1f132d,sports_leisure,83.93,119.9
ee506a406849de8c60a4bceb731e7832,ee506a40,sports_leisure,19.6,28.0
42bb409da80c21a2ab7f65ec0c4f04d8,42bb409d,home_appliances_2,289.89,414.125
2e58d459f2a674ee7b0d3d1336712acb,2e58d459,perfumery,90.93,129.9
3efc85af0f3cf5746f41ac6f4c9070da,3efc85af,furniture_decor,17.85,25.5
b0b727747746e677a470d0948bb68520,b0b72774,musical_instruments,1476.93,2109.9
ddb282389fb7c7594479b90a76e4d884,ddb28238,furniture_decor,41.93,59.9
01503fbd89d42654631476b292b8bc8c,01503fbd,sports_leisure,62.99,89.99
0c753fe6a58dfa7a27bda5de76e779c3,0c753fe6,sports_leisure,15.05,21.5
c972f4335f5cbefd22a5826ee661ac93,c972f433,housewares,16.03,22.9
17fc8cc736bd5d1f6714f41102d6ff30,17fc8cc7,toys,55.93,79.9
80db55ab8514dce76cb6a22d5014b73a,80db55ab,sports_leisure,84.0,120.0
37b68dc7d701dd876736ad568b8f152f,37b68dc7,baby,53.52,76.45
b463e740932577be6bedc720f216e79c,b463e740,bed_bath_table,87.43,124.9
e9f4db3edb652e8ae0afcdcf04c17b39,e9f4db3e,health_beauty,24.43,34.9
0302c3fcf5e2d9526e243db50d30d5e3,0302c3fc,housewares,16.8,24.0
ccbbe3645167596bb592b1401c72c20c,ccbbe364,health_beauty,24.5,35.0
737d944446ee3b1e8c234bc57ecf7ca8,737d9444,bed_bath_table,113.05,161.5
99e51ed7faea9cbf65fc7bb4ea396cd0,99e51ed7,cool_stuff,517.93,739.9
391f848f4bc78479c9370a65a94f1d7f,391f848f,health_beauty,44.03,62.9
1558f7b0a51472d4c2af9153a2255beb,1558f7b0,bed_bath_table,199.43,284.9
dc879e9d6b20db101d5822d992f48415,dc879e9d,cool_stuff,209.3,299.0
4c165ddec9f86318b210a89f1e3b6761,4c165dde,auto,43.89,62.7
41cd333a4af5e36df81fc0b83ccf8e2d,41cd333a,baby,271.6,388.0
153409f359e71cf10b3935f68a69875d,153409f3,bed_bath_table,31.43,44.9
bd160228a5f454ada5a6b0354c96a0d2,bd160228,bed_bath_table,165.2,236.0
3e2ab11261c392c92d33ea7f9fb8de3a,3e2ab112,baby,80.43,114.9
99e6f14f74a00605ad9cfe8c4bb29385,99e6f14f,telephony,108.5,155.0
7c3dd2ee1b4512bc2c741154fc0d2ad3,7c3dd2ee,home_appliances,9.8,14.0
b191d7bf910b82744bf36a5ee9b041d8,b191d7bf,perfumery,229.59,327.99
cc355167431c600415628883f63f9da5,cc355167,watches_gifts,398.3,569.0
a239d49293b522b341e4d9105a308e5c,a239d492,sports_leisure,9.79,13.99
bbc9e653c2f5794542ac3867ab5ab757,bbc9e653,bed_bath_table,25.55,36.5
ae1848ad278bbd5098dea4a749b333a1,ae1848ad,sports_leisure,15.4,22.0
321c788deb64e03c83312213e1ddc6f4,321c788d,watches_gifts,342.3,489.0
c8abdbe349a97073e7aebc795be55bd8,c8abdbe3,sports_leisure,80.5,115.0
2c1a4c9437bc5311d6ea858485992ca8,2c1a4c94,musical_instruments,335.09,478.7
ebc76392dcafcf451f626382c71680cf,ebc76392,bed_bath_table,181.93,259.9
32ad146ce66014dd98fdc2190bc995d6,32ad146c,sports_leisure,23.66,33.8
2c3dfe5b09e660349378f30d628d70bb,2c3dfe5b,construction_tools_construction,56.0,80.0
3a16a1a14bd38281492d2a047c96e04d,3a16a1a1,auto,25.2,36.0
c6a212ed7d57767d94530e11fabcd06f,c6a212ed,auto,33.59,47.99
df0c26d7ddb998e2517658a55e46e48a,df0c26d7,home_appliances_2,1092.7,1561.0
85df056390074964b49be3a497aabd9a,85df0563,housewares,10.49,14.99
24fee4a800146a47846fa0e345b6d6ed,24fee4a8,agro_industry_and_commerce,104.93,149.9
ac5b8f2f2dde997ff8819a6845ae15f0,ac5b8f2f,musical_instruments,483.0,690.0
c40aad125105d258c19e6c833f4f51e5,c40aad12,toys,69.99,99.99
d906996541fe72f17ffc4a1434994857,d9069965,furniture_decor,27.65,39.5
765b63a4eca4a8eb59229f3e2be4b21c,765b63a4,auto,90.54,129.35
85d5af91e054ec47edef6f1f7c3a38ea,85d5af91,signaling_and_security,55.86,79.8
d283e1883b733e46afae847548ccbccd,d283e188,auto,12.95,18.5
b23ede14b480ecd0dbb08e2406b3a206,b23ede14,auto,25.2,36.0
bac84fdf85ec2c85fa86f522f4423114,bac84fdf,sports_leisure,62.93,89.9
69bb0609a0dd2d5f23efb6faf72fa28e,69bb0609,baby,9.8,14.0
c33a764dad4f6747f7c56115bb8d5bb7,c33a764d,computers_accessories,42.98,61.4
13cc89a841ab5708056615bc3ca164f1,13cc89a8,auto,24.08,34.4
72c4d61f2a2924a2d4515bc9c7fcd704,72c4d61f,stationery,35.69,50.99
e3968a0d1e607b271be1b000ee1a2d8d,e3968a0d,sports_leisure,136.43,194.9
a025e125dc2c294425e91e9cb1a01789,a025e125,housewares,38.5,55.0
ea2999d120b8644995f93e02aa9660c3,ea2999d1,housewares,97.96,139.945
de12bf624c66b90ad178ac441cbfbad6,de12bf62,telephony,13.93,19.9
e9a19740a95180e871a7fd864bf65dd7,e9a19740,bed_bath_table,66.43,94.9
31b5755dd3e583e7c227a935657a818f,31b5755d,telephony,41.94,59.91
388a6943ef1d99b81f642a0137bfa5da,388a6943,health_beauty,66.49,94.99
fa243e761ae871597627e917611eeb23,fa243e76,bed_bath_table,94.5,135.0
c1f5307decb89342351bec53668cffd9,c1f5307d,telephony,20.99,29.99
ee8138bcca833152a19543702228ee26,ee8138bc,housewares,15.39,21.99
1718ba9459e147186a7475f116526c99,1718ba94,small_appliances,454.3,649.0
bcf3aa04becb30e6279242e23dc516f8,bcf3aa04,auto,34.64,49.49
291c4eedfc6f236325724d88bb03101e,291c4eed,electronics,132.93,189.9
48c6a56d5ca5f69c0150da0c98a745b8,48c6a56d,luggage_accessories,25.9,37.0
6893767814d1ac82a81bcd365e1cc918,68937678,electronics,6.65,9.5
328de56b9fe359835173118dee79a12a,328de56b,bed_bath_table,29.39,41.99
051e6f6764c9b60143dffafd0c5d1a25,051e6f67,computers_accessories,429.04,612.91
882ebbd926d1093b09ff76e976866954,882ebbd9,furniture_decor,69.93,99.9
c24e49a2c52e4cd8067f8753b955e407,c24e49a2,bed_bath_table,61.53,87.9
1729a1b7ec6947d5c878e70e80172790,1729a1b7,bed_bath_table,139.93,199.9
fc8379cce9f27ea602b3c16f7eb121b3,fc8379cc,bed_bath_table,34.93,49.9
acd9803fca3010f5ad0f3ebefb53e5e6,acd9803f,bed_bath_table,139.3,199.0
9b68d637bcc8963e7b736f9de0a4532f,9b68d637,baby,53.13,75.9
cd3ec6ebbc74e6070297d45ca9dd62e9,cd3ec6eb,fashion_shoes,56.6,80.86
b92a7304ebad1ca5b393b53b2de5c70a,b92a7304,office_furniture,97.99,139.99
244811270c7c86b6cec6e934c059e086,24481127,furniture_decor,138.46,197.8
2c3f424b5643b03663e0f5861dde2bfe,2c3f424b,construction_tools_construction,235.86,336.95
831b1757a9744c37ddd574b5eaa3cc9b,831b1757,telephony,17.49,24.99
e80981a35c449feea9c5c54516520cca,e80981a3,books_general_interest,20.99,29.99
c169014808557ef3fc3783ac1e02c0d8,c1690148,office_furniture,125.93,179.9
1d1fc8a85e598b6b83a558fbd354443d,1d1fc8a8,musical_instruments,105.28,150.4
ce250e78def55ee3c4c8b8f708fcd867,ce250e78,home_construction,8.4,12.0
e8c421a493af37beaefc9092d0798203,e8c421a4,health_beauty,10.5,15.0
1b9f1774447f0b4aef58c96227324048,1b9f1774,furniture_decor,12.53,17.9
5842161e65d7898eb4aab799289a137e,5842161e,consoles_games,237.3,339.0
602be4713d609927aca6161cf5b45220,602be471,health_beauty,86.72,123.88
fe7976532777922f0d60261e75f7ad36,fe797653,telephony,7.34,10.49
1f6cbd49dcb5d56eb874bf9889f9fd72,1f6cbd49,bed_bath_table,104.3,149.0
5fbfa85126d6e59188d7da79f21e9687,5fbfa851,perfumery,227.49,324.985
e503a0c255ccb611962015bac936f938,e503a0c2,furniture_decor,272.3,389.0
a9028257171c93a8d948ff95a0082b0d,a9028257,electronics,19.53,27.9
1a0d662b65b5ef08796501b064c853af,1a0d662b,auto,10.49,14.99
8d74ab7fa8889c222b25920a6ad9d7bb,8d74ab7f,watches_gifts,48.99,69.99
6a02077065f9af692480ab01fbff66d2,6a020770,watches_gifts,839.3,1199.0
5b95b27af12b245754e70df7e16d53e1,5b95b27a,baby,83.3,119.0
fcb6c42b17e6fe27366fe1fcc98b7032,fcb6c42b,bed_bath_table,28.8,41.14
5bd6c3f52d2574ceaa8f55cbed201dab,5bd6c3f5,bed_bath_table,20.98,29.97
8fd6e4450e2429f114b91362b56bb502,8fd6e445,auto,20.92,29.88
df297ceffd7a315a71586ace7d041ff2,df297cef,fashion_bags_accessories,17.43,24.9
f532ec9a55ee4e466e1c8fc913563ad5,f532ec9a,housewares,27.93,39.9
335c0606c1cc3329cba35360588ca73c,335c0606,stationery,84.0,120.0
cf583a690e5ac989acc4694f35093975,cf583a69,bed_bath_table,13.93,19.9
67fc455b96e0908bc5e0d917237b2977,67fc455b,bed_bath_table,11.83,16.9
9c313adb4b38a55b092f53f83f78be9e,9c313adb,arts_and_craftmanship,13.3,19.0
5a7832f159a53d0160326c22fe8e9e17,5a7832f1,health_beauty,11.23,16.04
e2bab04d6a471ed7a3629fbe2a64b55a,e2bab04d,perfumery,59.5,85.0
6c712952b8ef62f8d06a0314917400c8,6c712952,health_beauty,53.13,75.9
08ba023e3ad57b10b6d5378ce3f22f9a,08ba023e,furniture_decor,47.6,68.0
ab1ecbce7afd9f6e661baa24a5706c9c,ab1ecbce,perfumery,31.43,44.9
5f8c74f4a3d2b616857fcb7d4dd1f61a,5f8c74f4,books_general_interest,83.65,119.5
875e0d1c97176d76e9b04c98d06383d2,875e0d1c,baby,102.13,145.9
48439f504c6167993f54e682337d62f9,48439f50,housewares,58.09,82.98
e389381479408ccdcdd406d8d3049e45,e3893814,stationery,20.51,29.3
ae3d03328881c5565f56b66360a3dc99,ae3d0332,toys,26.6,38.0
9e19e45edbe26eb0f394152ec76da4fa,9e19e45e,construction_tools_construction,94.25,134.64
d018c7ba1ccfa2cb5c49f3874ee36e19,d018c7ba,furniture_decor,24.78,35.4
d8243785d7ff92726cf5c74caf11a6e4,d8243785,home_appliances,17.64,25.2
96ea060e41bdecc64e2de00b97068975,96ea060e,housewares,80.15,114.495
892198c42c50014fa460d71bed876d7b,892198c4,telephony,20.93,29.9
810cb3c5af006624fa32d362077af85f,810cb3c5,sports_leisure,33.25,47.5
c041f64d4b8255fa6c227d4b64a3838d,c041f64d,bed_bath_table,90.3,129.0
3a44acb2ab18bafe83e7f6c55a1fc5fe,3a44acb2,auto,34.99,49.99
4c0f00c6b8f193c1cb9459e6b97e0320,4c0f00c6,bed_bath_table,36.39,51.99
7bc34251fed67b7d8a0251d7ad8eff3c,7bc34251,sports_leisure,87.5,125.0
10c1d269f014818d6ed16aff376c098d,10c1d269,health_beauty,19.59,27.99
f65ff6e5a356943c5cee2e8bb023efc8,f65ff6e5,home_appliances_2,473.89,676.98
2b0ee2d07306f7c9ac55a43166e9bb4b,2b0ee2d0,bed_bath_table,41.99,59.99
84e3161e8dd15fb8ae229e8d507c9736,84e3161e,health_beauty,76.93,109.9
0a63240129d538ef9bf6e5c0aa8925a5,0a632401,home_construction,94.15,134.5
da1cfaaffa7720fe28f26f18d52f5ad9,da1cfaaf,fashion_bags_accessories,27.93,39.9
3af48a958298d5d4663dd1f5237b7279,3af48a95,electronics,41.23,58.9
f71954485428cf87945953ea0a0a6229,f7195448,bed_bath_table,175.0,250.0
fc5a20562c99bbc5229b175d0a88ea7a,fc5a2056,baby,111.93,159.9
85834dd27e4888d991943dc23fc92ef5,85834dd2,baby,230.3,329.0
3483c2810a114916eb57990fabb91d59,3483c281,auto,12.59,17.98
2709b7e2e1e0694d32d2b6d88d483597,2709b7e2,health_beauty,20.93,29.9
cc21bdb00e05f6cf2c10126d69d1a7f0,cc21bdb0,telephony,17.49,24.99
8ea58233633803a824be722002b84a5a,8ea58233,telephony,55.3,79.0
a2fddd6229ab528218029f919af4c1ed,a2fddd62,sports_leisure,12.53,17.9
f9a508234fed38c95437c5a16b847774,f9a50823,consoles_games,48.3,69.0
ee49de8fc5d17f5a154d8c649700f6ff,ee49de8f,telephony,20.93,29.9
7afa8c8eca2a26b599823eed4975a820,7afa8c8e,housewares,118.93,169.9
9c84b4ffd1a85bf2feb6cba0e2b76f54,9c84b4ff,auto,210.0,300.0
760be8243b7e45dab18ef46ace561ff9,760be824,garden_tools,188.3,269.0
46a4b4529fb2c8fbb84be938c9bb8b02,46a4b452,health_beauty,318.5,455.0
70b8127a4ee86d4b37b3eaf5e337e91b,70b8127a,baby,133.0,190.0
3b09eb8e2d6bb856f77327ebf539e959,3b09eb8e,housewares,81.14,115.92
5f473f7d11fe0268ac5827dd45da3567,5f473f7d,perfumery,27.99,39.99
93709a210f8c878e1d9b12ff28580f2e,93709a21,watches_gifts,195.75,279.65
2d209263196b2e0a0af4a597aed62903,2d209263,furniture_decor,118.93,169.9
79535f801c489bd33483bf6d67da9a86,79535f80,costruction_tools_garden,269.5,385.0
ee8fd939043419b2441f6000c21be00b,ee8fd939,housewares,50.2,71.71
dc5810c618a462436499ac6e62aeddc3,dc5810c6,sports_leisure,97.3,139.0
94bedc3b89ef3b2dd091735569780a0d,94bedc3b,fashion_underwear_beach,41.93,59.9
7d19b1d7e1b9c31f1c72f968c48f8917,7d19b1d7,sports_leisure,25.13,35.9
fc158c6d4f95cc9d4c33c5b11b081779,fc158c6d,sports_leisure,38.43,54.9
bff37004a9931f431a8cbede5e20db7e,bff37004,auto,19.59,27.99
ced26c2a308260f9e9e34004ed509901,ced26c2a,toys,147.0,210.0
9fd2d186bbd4017f2d86295f69334cfc,9fd2d186,housewares,181.3,259.0
58c975d8b74f2c5a520b580f46456cf5,58c975d8,fashion_bags_accessories,35.0,50.0
f2a4a74038882bf1adc8a466962559ec,f2a4a740,furniture_decor,36.33,51.9
afeeea6271148ee1bb15173b8187c431,afeeea62,telephony,132.93,189.9
cb31577aa7edab333780a1a0cc41d94e,cb31577a,sports_leisure,47.53,67.9
cbfe76ab27b6cb27aaafcc2199f9dab9,cbfe76ab,sports_leisure,132.93,189.9
03bb06cda40712fb8473f7962fb7d198,03bb06cd,bed_bath_table,97.93,139.9
97ab901f90b75df669b546a1d68d0512,97ab901f,toys,357.0,510.0
2b9496ed8ff2f7b2003258b94a58772b,2b9496ed,cool_stuff,83.99,119.99
53f022fb540ac66bc0374331d2342a60,53f022fb,bed_bath_table,80.46,114.945
b12dffc208d142a320e92d660485d82f,b12dffc2,signaling_and_security,55.93,79.9
ce28e83906c41f4170cf100324d80811,ce28e839,furniture_decor,34.3,49.0
8e3e3059aabb0c13679db43619590ad5,8e3e3059,fashion_bags_accessories,139.93,199.9
3467600ef392560b5ff4e484d3a5ed20,3467600e,books_general_interest,27.93,39.9
3d07b18589d2af2cfb638c3dbc8ff826,3d07b185,toys,66.15,94.5
a21db7596e9fa3a147b6aa6c7c57c60c,a21db759,toys,93.03,132.9
09ff539a621711667c43eba6a3bd8466,09ff539a,baby,1353.8,1934.0
cff9da3150a0d8147cd1ec0d71681858,cff9da31,health_beauty,94.5,135.0
fc1449f3ffc59fd2eb9640505aea0581,fc1449f3,computers_accessories,104.92,149.88
ed836edc15625c202f6ba85dbbe95c3a,ed836edc,watches_gifts,20.3,29.0
5e98b7fecc62c3ebeaa8252269b2d6fe,5e98b7fe,sports_leisure,41.3,59.0
278cade00c52e9e5c49c7c32c68872cd,278cade0,computers_accessories,20.29,28.99
238eaac32ec7d0a2881b728d4c3758b1,238eaac3,furniture_decor,69.3,99.0
fb783e3e545937820b57fe539b2c5a6c,fb783e3e,bed_bath_table,69.93,99.9
e71404b6fc3b275b7274ce772794a914,e71404b6,sports_leisure,27.3,39.0
6a9678c02c9aaec51699e995ab18e48f,6a9678c0,watches_gifts,139.3,199.0
6f86e44eb101143f70370ce7530b0c5e,6f86e44e,toys,31.49,44.99
66f9d3c83a10e9ee98857bb89831ddc4,66f9d3c8,auto,38.43,54.9
1e96e085361f3bf21a06c876982b64f2,1e96e085,consoles_games,153.93,219.9
d2eb4e94aeb255a953cbd8b97361a848,d2eb4e94,unknown,12.59,17.99
9d32095f76b97762307e86cfc18dd7a0,9d32095f,bed_bath_table,34.96,49.95
9cb1c8fe9936376b813bd401471faaf8,9cb1c8fe,bed_bath_table,64.33,91.9
a2f108447e5847c9edd533c37908bf01,a2f10844,construction_tools_lights,35.0,50.0
ecb624b552f939e58c7881de58ece085,ecb624b5,garden_tools,13.61,19.45
48a78d3787292116ba0de72570514978,48a78d37,pet_shop,58.38,83.4
f68980d7981fcc92059f42a4fd82fb38,f68980d7,sports_leisure,203.0,290.0
1d4e88bdd37e47a0ae27ad3a95539276,1d4e88bd,toys,14.0,20.0
146fed9eb1d0f9db43dad0c7c96fc6e8,146fed9e,bed_bath_table,52.49,74.99
a8a2dc008fdc6317702317958b880000,a8a2dc00,perfumery,104.3,149.0
61e8dfe8d80294860f85e9f5cea7cceb,61e8dfe8,auto,91.0,130.0
fc623b74602f30f00e2e3ce320b8dafa,fc623b74,toys,80.43,114.9
924a205abfeafade92cf663f19265e94,924a205a,books_technical,55.3,79.0
581397bf7a4dba024cd9123f3018f905,581397bf,luggage_accessories,279.3,399.0
6c578f7117cc4f3ebc5bfd8a674e7ff4,6c578f71,telephony,52.49,74.99
612be997cd3154e32e1e585d478571b1,612be997,baby,90.16,128.8
fdc1340be043a0e6807741d687fc1cd4,fdc1340b,watches_gifts,104.86,149.8
94f8c822a2c9d476088ac45227f8226c,94f8c822,telephony,23.73,33.9
cedca54b861ec6e18cffbef54701b139,cedca54b,housewares,139.99,199.99
f58fad95d21fded399cd9a1afec793e6,f58fad95,health_beauty,62.93,89.9
2a962e2b5e4955e5ed284f1cf46b5296,2a962e2b,sports_leisure,32.13,45.9
2c19582c3eea7a6f53a30dbe0a8ffa7e,2c19582c,air_conditioning,91.0,130.0
77794668e2278bf0045019b0d8a308b2,77794668,furniture_decor,45.43,64.9
0de9e97aea20a7497e01b63e7788e43f,0de9e97a,housewares,342.93,489.9
68bec1af3851f58027db8beadf3914d7,68bec1af,computers_accessories,55.93,79.9
444d53deb5d80250e5e44dd416f20298,444d53de,bed_bath_table,181.3,259.0
cc30e5a54e83c955899121be1223104e,cc30e5a5,consoles_games,55.99,79.99
5d136eed606105a39f8cffd4b7978951,5d136eed,stationery,32.95,47.07
dac106d9436467c9e5ba3767d1c5aa01,dac106d9,computers_accessories,19.6,28.0
6548e4e34dccfc63407b2bddc88b1b7b,6548e4e3,garden_tools,77.18,110.25
6d637634f7ac8e9bd62dcc5fa03e39da,6d637634,housewares,90.99,129.98
9a382deec088553d7695394b64c09086,9a382dee,sports_leisure,70.56,100.8
5a7437ffa076413d6ab152c80b04bb9b,5a7437ff,sports_leisure,30.73,43.9
