warehouse_id,city,state,warehouse_name
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,RouteSphere Sao Paulo Supply Depot
04e38a233f726ef161074ab1c9b0399a,sao paulo,SP,UrbanLift Sao Paulo Freight Terminal
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,BlueLane Piracicaba Supply Depot
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,BlueLane Jaguariuna Transit Hub
f664f98bfda2eaf266a23ff144e7a872,sao paulo,SP,NovaPort Sao Paulo Distribution Center
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,SP,AeroLink Bauru Logistics Hub
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,SP,MetroCargo Sao Jose Do Rio Preto Freight Terminal
fb8904a8ea99f8831b64ce27db2c1765,sao caetano do sul,SP,NovaPort Sao Caetano Do Sul Transit Hub
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,BlueLane Jaragua Do Sul Freight Terminal
134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,RouteSphere Sao Paulo Distribution Center
9ed65337433adfbedefd23dd76eaa494,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
aec99834ab5d38ead22766ada8497e87,colombo,PR,CargoPulse Colombo Logistics Hub
b8578d2d823bd8e251f6fdd02b40902d,blumenau,SC,RouteSphere Blumenau Distribution Center
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,AeroLink Juiz De Fora Freight Terminal
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,RouteSphere Sao Paulo Transit Hub
96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,BlueLane Bom Jardim Logistics Hub
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,AeroLink Serra Redonda Supply Depot
0336182e1b3e92f029d5354832045fdf,ibitinga,SP,AeroLink Ibitinga Freight Terminal
c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,SkyRoute Curitiba Logistics Hub
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,SP,BlueLane Sao Paulo Transit Hub
84c945f15571830c1a91a33978e94009,sao paulo,SP,SkyRoute Sao Paulo Supply Depot
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,SC,SkyRoute Sao Francisco Do Sul Distribution Center
0b0ddbc7b9d9584f442c7ac92b0ff6c9,guarulhos,SP,NovaPort Guarulhos Freight Terminal
51209b446b2073894bdc0face6c73ffc,vila velha,ES,NovaPort Vila Velha Logistics Hub
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,PrimeAxis Presidente Prudente Distribution Center
aa8af66c623d7d544dfe4bb85b5ebe3b,betim,MG,AeroLink Betim Transit Hub
1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
385799a1cddbd26dfeb9157356a42282,sao paulo,SP,TerraFleet Sao Paulo Supply Depot
42b729f859728f5079499127a9c2ef37,sao paulo,SP,SkyRoute Sao Paulo Freight Terminal
556a6409838156ea299c9d1f9e2dde43,curitiba,PR,NovaPort Curitiba Logistics Hub
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,BlueLane Ribeirao Pires Distribution Center
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,SkyRoute Curitiba Logistics Hub
be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,PR,UrbanLift Imbituva Transit Hub
6806dad1da97bfb5a9038eac6881f706,guaratuba,PR,BlueLane Guaratuba Distribution Center
94231344608e603693b0a8891143f65d,porto alegre,SP,CargoPulse Porto Alegre Logistics Hub
446cc09cdbb130904da114e807dbec40,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
47efca563408aae19bb7206c2d969ea9,teresina,PI,AeroLink Teresina Distribution Center
00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,SP,PrimeAxis Sao Paulo Logistics Hub
71271995e85f5b8530be99ed54a91b89,porto alegre,RS,MetroCargo Porto Alegre Supply Depot
a435b009cd956ea60748b5cfbddf2e24,franca,SP,SkyRoute Franca Logistics Hub
11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,SC,NovaPort Sao Miguel D'Oeste Supply Depot
9b76ad3d04236f76bc71c59470305e13,boituva,SP,AeroLink Boituva Logistics Hub
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,NovaPort Atibaia Logistics Hub
9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,SP,MetroCargo Sao Jose Dos Campos Logistics Hub
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,RouteSphere Sao Roque Freight Terminal
52f976b17ea7f2f087f56dcc419328f6,california,PR,RouteSphere California Freight Terminal
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,PrimeAxis Sao Paulo Logistics Hub
3586b8580d9c917874e053a1bb37b5ff,araraquara,SP,TerraFleet Araraquara Freight Terminal
6edacfd9f9074789dad6d62ba7950b9c,guarulhos,SP,TerraFleet Guarulhos Transit Hub
52831e5990d0771cb4951d6f12928167,tupa,SP,AeroLink Tupa Supply Depot
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,CargoPulse Sao Paulo Freight Terminal
4677a5437afda5fa7140b927b07be1cc,japira,PR,TerraFleet Japira Freight Terminal
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,UrbanLift Rio De Janeiro Logistics Hub
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,TerraFleet Brasilia Transit Hub
334cab711dee080b079fa5779b584783,santo andre,SP,AeroLink Santo Andre Distribution Center
9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,PR,UrbanLift Foz Do Iguacu Transit Hub
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,NovaPort Taubate Transit Hub
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,SkyRoute Sao Bernardo Do Campo Distribution Center
e5a3438891c0bfdb9394643f95273d8e,limeira,SP,UrbanLift Limeira Distribution Center
f9f68daa2af419d38f745478bcb3da1a,sumare,SP,RouteSphere Sumare Transit Hub
138dbe45fc62f1e244378131a6801526,sao paulo,SP,PrimeAxis Sao Paulo Supply Depot
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,BlueLane Itaquaquecetuba Supply Depot
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,CargoPulse Nova Friburgo Supply Depot
15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,RJ,PrimeAxis Rio De Janeiro Logistics Hub
9674754b5a0cb32b638cec001178f799,sao paulo,SP,CargoPulse Sao Paulo Transit Hub
c161d1327ebc3a156c09582ab2f59f6c,sao paulo,SP,RouteSphere Sao Paulo Supply Depot
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,AeroLink Belo Horizonte Supply Depot
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,TerraFleet Itau De Minas Freight Terminal
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,AeroLink Sao Paulo Supply Depot
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,CargoPulse Juiz De Fora Freight Terminal
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,CargoPulse Florianopolis Freight Terminal
35281d148dcf7134bae913c57db4e6da,sao paulo,SP,TerraFleet Sao Paulo Logistics Hub
76833248bbc0e65a0293ec62023e4396,birigui,SP,RouteSphere Birigui Freight Terminal
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,RouteSphere Oliveira Freight Terminal
2cb6eb1b7185064167657fa09f541105,sabara,MG,MetroCargo Sabara Logistics Hub
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,UrbanLift Pedrinhas Paulista Freight Terminal
54583ab379489add547fe47b628db589,sao bernardo do campo,SP,BlueLane Sao Bernardo Do Campo Transit Hub
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,SkyRoute Belo Horizonte Distribution Center
0bebbb2cea103a4a020c95d43fd7d754,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
9da1ca0bef29ee170e541927a5aeabdc,votuporanga,SP,TerraFleet Votuporanga Transit Hub
6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,SP,BlueLane Presidente Prudente Distribution Center
3faf68a3b0af94b10bac70d86077be49,holambra,SP,SkyRoute Holambra Freight Terminal
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,SP,TerraFleet Mogi Das Cruzes Transit Hub
f650a9708fa1bab22bdd8d3a818cc415,ararangua,SC,MetroCargo Ararangua Logistics Hub
5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,PrimeAxis Pinhais Distribution Center
07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,PrimeAxis Sao Caetano Do Sul Transit Hub
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,BlueLane Sao Paulo Logistics Hub
ebd1417732defaf66c50b5a800eb293e,londrina,PR,SkyRoute Londrina Transit Hub
76ea5315acb3f5f7ade3cd261faf922a,sao paulo,SP,CargoPulse Sao Paulo Logistics Hub
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,NovaPort Ribeirao Preto Supply Depot
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,CargoPulse Ribeirao Preto Logistics Hub
bc503e244f187939d10c92a5c8e378ce,birigui,SP,AeroLink Birigui Distribution Center
b6f52e346160519c24a23af05410ad32,sao paulo,SP,AeroLink Sao Paulo Logistics Hub
70125af26c2d6d4ef401a1d02ae7701f,goiania,GO,RouteSphere Goiania Supply Depot
c84592044b180dec206770c38603814b,sao paulo,SP,NovaPort Sao Paulo Freight Terminal
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,PrimeAxis Nova Iguacu Logistics Hub
ba90964cff9b9e0e6f32b23b82465f7b,guarulhos,SP,UrbanLift Guarulhos Supply Depot
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,RS,SkyRoute Porto Alegre Supply Depot
15fa791d5e017f66402dc28c44480657,sao paulo,SP,MetroCargo Sao Paulo Transit Hub
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
59417c56835dd8e2e72f91f809cd4092,limeira,SP,TerraFleet Limeira Supply Depot
a13580f0e8f782b7a543885a0ef99f08,rio de janeiro,RJ,TerraFleet Rio De Janeiro Supply Depot
ccada0ef508e698917a6eab263375905,pato bragado,PR,CargoPulse Pato Bragado Distribution Center
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,AeroLink Carazinho Supply Depot
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,MG,RouteSphere Arinos Transit Hub
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,RouteSphere Sao Pedro Transit Hub
32b8764b4ef628b53608fc34011fcc13,lages,SC,PrimeAxis Lages Transit Hub
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,RouteSphere Sao Paulo Logistics Hub
0432ead42b6c8a0bdf68154add917fdf,maua,SP,TerraFleet Maua Transit Hub
7e959205cebc10adefcb331f934238a4,sao paulo,SP,MetroCargo Sao Paulo Logistics Hub
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,UrbanLift Porto Ferreira Logistics Hub
f680f85bee2d253556ac91be391d2c82,carapicuiba,SP,TerraFleet Carapicuiba Supply Depot
3785b653b1b82de85ab47dd139938091,ampere,PR,MetroCargo Ampere Logistics Hub
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,TerraFleet Divinopolis Distribution Center
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,AeroLink Belo Horizonte Distribution Center
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,RouteSphere Sao Jose Dos Pinhais Transit Hub
6902157ee16728322d61a1321fa79e58,sao paulo,SP,SkyRoute Sao Paulo Freight Terminal
f3041c2e75ec683697a6a5ea82192210,itauna,MG,RouteSphere Itauna Transit Hub
c54679b132454625907c773d273d4126,guaruja,SP,CargoPulse Guaruja Distribution Center
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
a2fa0bdc798ee84cdb08281337cf4fb6,florianopolis,SC,AeroLink Florianopolis Transit Hub
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,SP,MetroCargo Sao Paulo Logistics Hub
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,SkyRoute Porto Alegre Distribution Center
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,BlueLane Mogi Mirim Transit Hub
1a3df491d1c4f1589fc2b934ada68bf2,joinville,SC,MetroCargo Joinville Logistics Hub
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,SC,UrbanLift Curitibanos Transit Hub
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,CargoPulse Brasilia Df Logistics Hub
4e480be820e37de1444325ff358c9296,tres coracoes,MG,PrimeAxis Tres Coracoes Logistics Hub
6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,TerraFleet Sao Paulo Logistics Hub
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,MetroCargo Fortaleza Supply Depot
e3e290b38963293022cdcd6db8328103,sao paulo,SP,UrbanLift Sao Paulo Distribution Center
70b52a4cfc823994561b00bad161b4ed,sao paulo,SP,BlueLane Sao Paulo Freight Terminal
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,SP,RouteSphere Sao Jose Dos Campos Freight Terminal
596849622429351f47b32e6cae1055ff,mogi das cruses,SP,MetroCargo Mogi Das Cruses Distribution Center
e6ffc9ac6a7adc9d16a1cfc2286dd546,sao paulo,SP,RouteSphere Sao Paulo Logistics Hub
bf0045791395e66460eb04749c68672a,sao paulo,SP,NovaPort Sao Paulo Transit Hub
718539d38d07dd351c76db862760e2e2,campinas,SP,CargoPulse Campinas Logistics Hub
b76f4d90e85657a240495c876313adc5,hortolandia,SP,UrbanLift Hortolandia Freight Terminal
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,SP,AeroLink Sao Paulo Distribution Center
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,MG,PrimeAxis Belo Horizonte Logistics Hub
0b90b6df587eb83608a64ea8b390cf07,maringa,PR,SkyRoute Maringa Supply Depot
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,SkyRoute Rio De Janeiro Transit Hub
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,MetroCargo Atibaia Distribution Center
3bb32fedaa74e4ad20f4ce067733bd31,porto belo,SC,NovaPort Porto Belo Distribution Center
ae8bfdbf1c2a2a2dee92d799db0a31c6,toledo,PR,CargoPulse Toledo Distribution Center
1927cdb9fa74f5270097f6250e8e8f34,marilia,SP,TerraFleet Marilia Freight Terminal
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,TerraFleet Curitiba Supply Depot
679769a98cfcc6da877c8486ff1c13f3,ipatinga,MG,NovaPort Ipatinga Freight Terminal
acf974e4d5950ad143a247471b831eb9,caxias do sul,RS,NovaPort Caxias Do Sul Supply Depot
20a7efa9721046319bdde5d60b6b5365,laguna,SP,UrbanLift Laguna Distribution Center
febab0275244b9a49a623f0bd613ca2f,pedreira,SP,AeroLink Pedreira Transit Hub
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,SP,PrimeAxis Sao Paulo Transit Hub
436bf27f2f18474fc6047702e9f8a866,campinas,SP,CargoPulse Campinas Logistics Hub
d2f3e277560ed4c6361284429b00f037,atibaia,SP,BlueLane Atibaia Supply Depot
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,MetroCargo Juiz De Fora Distribution Center
67883baaae6134ee81b271a542613728,sao paulo,SP,MetroCargo Sao Paulo Freight Terminal
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,SkyRoute Dores De Campos Distribution Center
05e107217c7266362fd44b75b2cd4cc4,sao paulo - sp,SP,TerraFleet Sao Paulo - Sp Distribution Center
1acde099eb406aa220b1169b188b42da,sao paulo,SP,BlueLane Sao Paulo Supply Depot
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,MetroCargo Sao Caetano Do Sul Logistics Hub
45213867cefbf2cd4c6177e10216a951,araras,SP,NovaPort Araras Logistics Hub
61b893c57e33626afb104d4112b1be76,divisa nova,MG,PrimeAxis Divisa Nova Freight Terminal
a420f60ff1aa9acc80d0e42959f2b313,sao paulo,SP,MetroCargo Sao Paulo Distribution Center
ff4ea69c2a729e83e63c7579e4ef8170,guarulhos,SP,UrbanLift Guarulhos Transit Hub
fa5fdc4e4bb6bd1009ad0e4ac4096562,santo andre,SP,MetroCargo Santo Andre Freight Terminal
916748bc99315c2d202898ae58b1617e,sorocaba,SP,CargoPulse Sorocaba Transit Hub
bc2ac6b95e1accce9858528ee566c17e,campinas,SP,MetroCargo Campinas Transit Hub
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,PrimeAxis Igaracu Do Tiete Transit Hub
02c988090b766852e088c69d7fb3b551,americana,SP,NovaPort Americana Transit Hub
e5f9e61ceb5f523cc966e0f34095032f,brusque,SC,CargoPulse Brusque Distribution Center
ad97a199236354e53fcd91a5a913e9a2,brusque,SC,PrimeAxis Brusque Logistics Hub
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,MetroCargo Sao Caetano Do Sul Supply Depot
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,MetroCargo Uberlandia Supply Depot
c8665a4dd081a2c436b1cd921079d0d9,pitangueiras,SP,MetroCargo Pitangueiras Transit Hub
c7dcd301ecfe5ab7f778ac172cf74be7,belo horizonte,MG,TerraFleet Belo Horizonte Supply Depot
6c17baf138731a4aaacc3210adf2037b,franca,SP,SkyRoute Franca Freight Terminal
50c361bcf670d16f6df4d52de3dff924,sao paulo,SP,BlueLane Sao Paulo Distribution Center
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,RouteSphere Rio De Janeiro Distribution Center
c1f12f926d0ba950578b4fa41115cbb6,sao paulo,SP,UrbanLift Sao Paulo Supply Depot
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,NovaPort Sao Paulo Distribution Center
c3acdfac4e3e97ff87529454fbc03642,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
fde0cc9ea29c8ccfc0a2c22256a58c71,curitiba,PR,SkyRoute Curitiba Logistics Hub
e63e8bfa530fb16910dd6956e592bb81,guarulhos,SP,RouteSphere Guarulhos Logistics Hub
c4f7fee5b0db50e87766f5a4d1b1b758,sorocaba,SP,AeroLink Sorocaba Logistics Hub
d7485b33791774c36108f8c69602d48d,curitiba,PR,TerraFleet Curitiba Logistics Hub
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,CargoPulse Campo Grande Freight Terminal
e908c0f3646e8b60375734a350d95d71,sao paulo,SP,CargoPulse Sao Paulo Freight Terminal
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,TerraFleet Sao Paulo Logistics Hub
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
5343d0649eca2a983820bfe93fc4d17e,santo andre,SP,SkyRoute Santo Andre Freight Terminal
7c9130f5f3729edd32aa059141d92484,garca,SP,TerraFleet Garca Freight Terminal
e4ebd3f87bf70440014f07ddda7fbe03,presidente epitacio,SP,UrbanLift Presidente Epitacio Freight Terminal
33a17d60c64393351ebf1ef860f4e0f2,porto alegre,RS,NovaPort Porto Alegre Supply Depot
640e21a7d01df7614a3b4923e990d40c,ibitinga,SP,CargoPulse Ibitinga Distribution Center
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,MetroCargo Sao Paulo Supply Depot
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,MetroCargo Belo Horizonte Distribution Center
9d213f303afae4983637247556438ede,ibitinga,SP,SkyRoute Ibitinga Distribution Center
aadfe0417e61315688b6bd7043361e25,goiania,GO,PrimeAxis Goiania Transit Hub
079d295dcbf06ee8bb1b65ba964eb2b6,sao paulo,SP,TerraFleet Sao Paulo Distribution Center
55c26bcb609f480eb7868594245febb5,tabatinga,SP,SkyRoute Tabatinga Freight Terminal
cbf09e831b0c11f6f23ffb51004db972,sbc/sp,SP,MetroCargo Sbc/Sp Freight Terminal
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,AeroLink Toledo Distribution Center
933446e9a59dece7ae9175103820ca8f,curitiba,PR,RouteSphere Curitiba Distribution Center
3f8247d0f772ffa58560e5c682521ad5,joinville,SC,RouteSphere Joinville Supply Depot
e46bc031f2c5bae4ccb40bb90712e9b4,sao paulo,SP,UrbanLift Sao Paulo Freight Terminal
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,CargoPulse Arraial D'Ajuda (Porto Seguro) Distribution Center
fcba71d4d5db057f43249145e4eb1e27,limeira,SP,TerraFleet Limeira Freight Terminal
c747d5b92c7648417faea95d36d763e8,pacatuba,CE,NovaPort Pacatuba Distribution Center
715bbd5ba4e6b74cb0d2f29eb45058b0,serra negra,SP,AeroLink Serra Negra Supply Depot
1430239a858e7682bbc43b20758af153,sao paulo,SP,NovaPort Sao Paulo Supply Depot
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,RJ,PrimeAxis Rio De Janeiro Supply Depot
d598f929fc44e1e38678e7f47250ec04,formosa,GO,UrbanLift Formosa Distribution Center
edc518ba25576a0188a0e8f2c3af186f,guarulhos,SP,NovaPort Guarulhos Distribution Center
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,NovaPort Sao Paulo Transit Hub
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,BlueLane Sao Paulo Distribution Center
6b536a23086fba0d58c08d68814397f6,niteroi,RJ,MetroCargo Niteroi Distribution Center
95f83f51203c626648c875dd41874c7f,borda da mata,MG,PrimeAxis Borda Da Mata Distribution Center
6b243f80ed07b10f0e8aa0f21a205f3c,curitiba,PR,MetroCargo Curitiba Transit Hub
e7f3bf1ecd8526eb7f3b18059e6716e5,ubatuba,SP,RouteSphere Ubatuba Freight Terminal
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,PR,UrbanLift Entre Rios Do Oeste Transit Hub
2089a6d640999f9b9141ac719b2af596,sao carlos,SP,BlueLane Sao Carlos Supply Depot
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,AeroLink Sao Paulo Supply Depot
458c6fa920810ce2492da71bc26d9eec,catanduva,SP,CargoPulse Catanduva Distribution Center
7494d0dcba8551df6cf37f1b905dc2f7,santos,SP,RouteSphere Santos Transit Hub
698f5fa55a5f73d0740e9d9a773e8093,rio de janeiro,RJ,NovaPort Rio De Janeiro Transit Hub
4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,TerraFleet Taboao Da Serra Freight Terminal
3969863bb8af7f72580b3b1ffd3a17b3,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,AeroLink Formiga Supply Depot
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,SP,UrbanLift Sao Paulo Logistics Hub
08f5819815f3d06545011850bd70f0a8,santos,SP,BlueLane Santos Logistics Hub
b32be1695eb7ec5f10f72d9610a12527,caxias do sul,RS,PrimeAxis Caxias Do Sul Distribution Center
b94cc9f10ddc85e4ba73a6f7974e7101,macae,RJ,BlueLane Macae Transit Hub
53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,UrbanLift Lauro De Freitas Supply Depot
6df688df543f90e9b38f4319e75a9d88,belo horizonte,MG,NovaPort Belo Horizonte Supply Depot
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,RouteSphere Rio Claro Logistics Hub
dd88d13bea9e4c2bf47daf224f8141e5,lajeado,RS,SkyRoute Lajeado Freight Terminal
72c38a04bd6a1c3dbc5298425a0db86d,cascavel,PR,CargoPulse Cascavel Supply Depot
9e17b9d64683aebcbb9ee362d06463b4,ribeirao preto,SP,RouteSphere Ribeirao Preto Freight Terminal
b5bb2b985208834bd5bd86c7a402bbad,venancio aires,RS,PrimeAxis Venancio Aires Logistics Hub
b1fecf4da1fa2689bccffa0121953643,campo grande,MS,BlueLane Campo Grande Freight Terminal
7b1222c3624aa89b9558b50a2594188c,sao jose do rio preto,SP,PrimeAxis Sao Jose Do Rio Preto Distribution Center
e595809a6c31ec4314fd06ef198c244d,navegantes,SC,SkyRoute Navegantes Logistics Hub
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,MG,TerraFleet Belo Horizonte Transit Hub
b8114f2f589a6804810f04f99b36b498,sao bernardo do campo,SP,RouteSphere Sao Bernardo Do Campo Transit Hub
83d7070a0b9a8b4625fa8682b819fabb,cotia,SP,PrimeAxis Cotia Supply Depot
570d4583587a5fe2d47c7be89b91ad27,sao paulo,SP,NovaPort Sao Paulo Distribution Center
9591fc341b1bfb7ef561e2968ec6e011,sao paulo,SP,AeroLink Sao Paulo Logistics Hub
0af977692321d895349eded183341d28,santos,SP,MetroCargo Santos Distribution Center
b33aaadd1a8891d2dfef0c4c3bdf0371,limeira,SP,UrbanLift Limeira Logistics Hub
5d9dc90a686a8fddacffab6bab5653a3,santana de parnaiba,SP,NovaPort Santana De Parnaiba Logistics Hub
cc80e2f693fa6e2408f47ccf62413fc1,curitiba,PR,NovaPort Curitiba Supply Depot
dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,AeroLink Cruzeiro Distribution Center
ace601496e211a664100321f038f50af,sao paulo,SP,NovaPort Sao Paulo Supply Depot
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,PrimeAxis Ibitinga Supply Depot
966cb4760537b1404caedd472cc610a5,diadema,SP,MetroCargo Diadema Freight Terminal
d4a5e99e0dd915df64ba55a7fbd583fd,sao paulo,SP,MetroCargo Sao Paulo Transit Hub
6bcb2352a2a0c38b845f598298ab9d26,maringa,PR,UrbanLift Maringa Logistics Hub
2c2c9832d1bb38c5b0034a3b47d313ee,santa maria,RS,NovaPort Santa Maria Transit Hub
f3b80352b986ab4d1057a4b724be19d0,brasilia,DF,CargoPulse Brasilia Distribution Center
b452cb0ae35044c4a53179c39f49fb06,sorocaba,SP,BlueLane Sorocaba Supply Depot
0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,SP,UrbanLift Sao Jose Do Rio Preto Transit Hub
ffeee66ac5d5a62fe688b9d26f83f534,mirassol,SP,SkyRoute Mirassol Transit Hub
3bfad056cf05c00dabe2f895925d83b1,osasco,SP,MetroCargo Osasco Supply Depot
9aa388272ee334b6ae07bc73706e254a,muriae,MG,CargoPulse Muriae Distribution Center
74bafed391319577bce6f4d2acc0589a,sao paulo,SP,PrimeAxis Sao Paulo Distribution Center
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,TerraFleet Sao Paulo Supply Depot
0b64bcdb0784abc139af04077d49a20e,canoas,RS,RouteSphere Canoas Freight Terminal
0bfd0b434243adc5c2e1aa6baf19c6aa,rio de janeiro,RJ,BlueLane Rio De Janeiro Freight Terminal
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,SkyRoute Sao Bernardo Do Campo Logistics Hub
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,SP,TerraFleet Sao Jose Do Rio Preto Distribution Center
2fb25ab44bdbeae6a4d816e0d0c9d500,volta redonda,RJ,SkyRoute Volta Redonda Logistics Hub
ed4311e67debd72b8610a5347a743087,guarulhos,SP,RouteSphere Guarulhos Distribution Center
